network,station,dt,evid1,evid2,phase,cc
X,ST10,-0.3765697365688629,935,384,S,1.0
X,ST10,0.704251047417434,281,485,S,1.0
X,ST10,-0.23083794115606193,90,438,S,1.0
X,ST10,-0.2635372603404836,90,459,S,1.0
X,ST10,-0.21373035256023606,90,135,S,1.0
X,ST10,-0.30979063126935824,808,450,S,1.0
X,ST10,0.18191905957678992,808,247,S,1.0
X,ST10,-0.3509247008688178,110,593,S,1.0
X,ST10,-0.24810581477950977,110,284,S,1.0
X,ST10,-0.1442297618826865,110,180,S,1.0
X,ST10,-0.40886228795144297,110,82,S,1.0
X,ST10,0.5641102694944439,174,717,S,1.0
X,ST10,0.4487957077592431,943,469,S,1.0
X,ST10,0.0411674654948554,83,376,S,1.0
X,ST10,-0.4942524467442324,83,661,S,1.0
X,ST10,-0.8678713034544465,83,149,S,1.0
X,ST10,-0.5914464634722778,656,505,S,1.0
X,ST10,-0.6580511009147402,656,150,S,1.0
X,ST10,0.203939056420632,150,192,S,1.0
X,ST10,0.44778495437841204,150,203,S,1.0
X,ST10,-0.6114735557465049,933,531,S,1.0
X,ST10,0.1597216079303643,933,811,S,1.0
X,ST10,-0.16681077324610205,933,228,S,1.0
X,ST10,-0.5232464412131598,933,146,S,1.0
X,ST10,-0.04886048014077851,545,869,S,1.0
X,ST10,-0.2575947786316769,545,849,S,1.0
X,ST10,-0.031582012888340213,545,449,S,1.0
X,ST10,-0.20925064697640697,545,963,S,1.0
X,ST10,-0.02897278148229042,199,691,S,1.0
X,ST10,0.4293069655287606,199,926,S,1.0
X,ST10,-0.3195899103480795,199,425,S,1.0
X,ST10,-0.1513317686569389,600,548,S,1.0
X,ST10,0.6479442849970989,384,100,S,1.0
X,ST10,-0.01925963030644305,74,531,S,1.0
X,ST10,0.0667615033502447,74,980,S,1.0
X,ST10,0.39678943868988803,74,588,S,1.0
X,ST10,0.08184835071120786,74,261,S,1.0
X,ST10,0.5635730104277487,74,742,S,1.0
X,ST10,0.9910640776191858,232,624,S,1.0
X,ST10,-0.09430240668370375,921,379,S,1.0
X,ST10,-0.09154955045972647,613,134,S,1.0
X,ST10,0.4123144026243859,167,516,S,1.0
X,ST10,0.2541769617876444,167,267,S,1.0
X,ST10,0.4748956447629486,167,694,S,1.0
X,ST10,-0.1268171875389688,192,855,S,1.0
X,ST10,0.2797348640654459,192,203,S,1.0
X,ST10,-0.37646158231162125,460,282,S,1.0
X,ST10,-0.08875360176199486,460,922,S,1.0
X,ST10,0.28719681979367195,425,691,S,1.0
X,ST10,0.7527112039373798,425,926,S,1.0
X,ST10,0.25790211155416387,796,267,S,1.0
X,ST10,0.32773244609788554,796,551,S,1.0
X,ST10,0.00904241667490539,915,548,S,1.0
X,ST10,0.4898282061769982,915,227,S,1.0
X,ST10,0.3492867133096326,915,193,S,1.0
X,ST10,0.23818963461810877,915,515,S,1.0
X,ST10,0.32113182611646135,915,43,S,1.0
X,ST10,0.14199933766009626,915,25,S,1.0
X,ST10,0.5241469700728144,915,990,S,1.0
X,ST10,0.6037666415341056,684,183,S,1.0
X,ST10,-0.44856574217642853,926,691,S,1.0
X,ST10,0.0038677177619823155,435,888,S,1.0
X,ST10,0.27978990170759727,435,739,S,1.0
X,ST10,0.8245226634746191,435,559,S,1.0
X,ST10,0.15799806818217307,435,665,S,1.0
X,ST10,-0.5612284723595072,435,887,S,1.0
X,ST10,-0.12805178682715415,120,315,S,1.0
X,ST10,0.2294548623321591,120,290,S,1.0
X,ST10,-0.1967772589723863,176,327,S,1.0
X,ST10,-0.2397923208379328,418,57,S,1.0
X,ST10,0.33078661775348966,418,585,S,1.0
X,ST10,0.5056576967352541,700,255,S,1.0
X,ST10,0.008825930636517576,767,779,S,1.0
X,ST10,-0.3585204917668824,767,417,S,1.0
X,ST10,0.6480217594542083,29,748,S,1.0
X,ST10,-0.08112100027748693,29,486,S,1.0
X,ST10,0.3381885779815155,146,228,S,1.0
X,ST10,-0.017994040460736178,146,980,S,1.0
X,ST10,0.3891660558826042,146,107,S,1.0
X,ST10,0.010304030971318988,146,261,S,1.0
X,ST10,0.4013582735377227,146,756,S,1.0
X,ST10,0.18087629620139278,146,721,S,1.0
X,ST10,0.07085110673037016,190,360,S,1.0
X,ST10,-0.21849646199799802,62,353,S,1.0
X,ST10,-0.05381209861948524,311,322,S,1.0
X,ST10,-0.18193288244470768,311,50,S,1.0
X,ST10,-0.21383107290214165,577,461,S,1.0
X,ST10,0.6149469137125019,645,507,S,1.0
X,ST10,0.1972095291806756,852,814,S,1.0
X,ST10,-0.46171933122096925,852,827,S,1.0
X,ST10,-0.21856424314352896,575,556,S,1.0
X,ST10,-0.5307703207787346,575,872,S,1.0
X,ST10,-0.13396117472309083,575,931,S,1.0
X,ST10,-0.027918689904754275,530,245,S,1.0
X,ST10,-0.6981410666903597,183,266,S,1.0
X,ST10,-0.8044484102384892,183,472,S,1.0
X,ST10,-0.32622297313181237,291,438,S,1.0
X,ST10,-0.06598526815276104,629,861,S,1.0
X,ST10,0.34017942879091123,629,698,S,1.0
X,ST10,-0.21617357231253392,756,721,S,1.0
X,ST10,-0.6702548718105116,814,827,S,1.0
X,ST10,-0.164367654611906,484,501,S,1.0
X,ST10,0.34724457573911716,484,745,S,1.0
X,ST10,-0.0518867990844768,391,703,S,1.0
X,ST10,0.36526797488879975,391,265,S,1.0
X,ST10,-0.2530159983648063,438,302,S,1.0
X,ST10,0.4099447087831182,438,410,S,1.0
X,ST10,0.5789956371730678,493,562,S,1.0
X,ST10,0.35564137647869704,493,40,S,1.0
X,ST10,-0.049498218015508605,493,165,S,1.0
X,ST10,-0.08323379334163387,748,396,S,1.0
X,ST10,-0.7322864549333283,748,486,S,1.0
X,ST10,0.3343400269552249,182,99,S,1.0
X,ST10,0.08836303513256245,182,452,S,1.0
X,ST10,-0.3781011117756935,479,317,S,1.0
X,ST10,0.09293956984806948,479,533,S,1.0
X,ST10,0.5721824425538465,153,280,S,1.0
X,ST10,0.37399092774266307,486,469,S,1.0
X,ST10,-0.32889788579769114,124,614,S,1.0
X,ST10,-0.2974857315484232,556,872,S,1.0
X,ST10,0.08113610609081505,556,931,S,1.0
X,ST10,0.12345514371441083,602,521,S,1.0
X,ST10,0.5588280693059634,887,888,S,1.0
X,ST10,0.8148479828483284,887,739,S,1.0
X,ST10,0.2207626005026801,81,432,S,1.0
X,ST10,0.2960088666019196,81,410,S,1.0
X,ST10,0.582949429913133,815,59,S,1.0
X,ST10,0.43924543548222333,815,982,S,1.0
X,ST10,-0.1093941122717348,82,703,S,1.0
X,ST10,0.2932668103571317,82,265,S,1.0
X,ST10,0.1887115185190011,82,284,S,1.0
X,ST10,0.2740948953563308,82,180,S,1.0
X,ST10,-0.5162560188401578,107,531,S,1.0
X,ST10,-0.3918863564029062,107,980,S,1.0
X,ST10,0.00558023906921826,107,812,S,1.0
X,ST10,-0.39351840648236497,107,261,S,1.0
X,ST10,-0.3558148783520669,475,426,S,1.0
X,ST10,-0.12734898266624253,475,171,S,1.0
X,ST10,0.2457387153294591,475,734,S,1.0
X,ST10,0.7038794986014751,92,376,S,1.0
X,ST10,0.19202421436381237,92,661,S,1.0
X,ST10,-0.1276215136625928,116,548,S,1.0
X,ST10,0.35876085042595024,116,227,S,1.0
X,ST10,0.11930061273117955,116,515,S,1.0
X,ST10,0.19067261352291123,116,43,S,1.0
X,ST10,0.0022428519195112784,116,25,S,1.0
X,ST10,-0.4961173834430633,116,718,S,1.0
X,ST10,-0.03537354921492898,830,632,S,1.0
X,ST10,-0.042338181951502005,615,236,S,1.0
X,ST10,-0.15836518152782064,615,788,S,1.0
X,ST10,-0.08874345869426854,755,135,S,1.0
X,ST10,-0.4058297303859182,931,872,S,1.0
X,ST10,0.18087191012000398,60,396,S,1.0
X,ST10,-0.46913692189679035,60,723,S,1.0
X,ST10,0.32324125836110484,614,638,S,1.0
X,ST10,-0.18087574706609935,992,673,S,1.0
X,ST10,-0.10644741027401676,913,842,S,1.0
X,ST10,-0.18025260364228576,913,200,S,1.0
X,ST10,0.16843149975258523,913,422,S,1.0
X,ST10,-0.013290409383359122,913,676,S,1.0
X,ST10,-0.21001662066406354,913,225,S,1.0
X,ST10,0.4217311576729597,927,308,S,1.0
X,ST10,-0.18251669368809725,927,997,S,1.0
X,ST10,0.1209068476634265,927,824,S,1.0
X,ST10,0.06369672410974314,927,802,S,1.0
X,ST10,-0.270728654434926,351,732,S,1.0
X,ST10,-0.34421781227799564,880,489,S,1.0
X,ST10,0.1365802309099737,880,119,S,1.0
X,ST10,-0.25136195430274044,135,678,S,1.0
X,ST10,-0.06221964774501587,135,459,S,1.0
X,ST10,0.23891580910893068,129,71,S,1.0
X,ST10,0.41025925494890464,149,661,S,1.0
X,ST10,0.356785054324792,149,506,S,1.0
X,ST10,0.1144154269258821,415,779,S,1.0
X,ST10,-0.20640676243390121,415,358,S,1.0
X,ST10,0.2752111477330165,415,277,S,1.0
X,ST10,0.3391044017578064,415,184,S,1.0
X,ST10,-0.46298442079692353,469,106,S,1.0
X,ST10,-0.1295959468758269,469,280,S,1.0
X,ST10,-0.24065876625471563,515,548,S,1.0
X,ST10,0.23706158718345796,515,227,S,1.0
X,ST10,0.07209200268683225,515,43,S,1.0
X,ST10,-0.10317989630035697,515,25,S,1.0
X,ST10,-0.6165959208222654,515,718,S,1.0
X,ST10,0.4900405080924319,548,227,S,1.0
X,ST10,0.3024037231708774,548,43,S,1.0
X,ST10,0.1366516043544561,548,25,S,1.0
X,ST10,0.2106130036309951,737,990,S,1.0
X,ST10,-0.31425643911187007,779,358,S,1.0
X,ST10,0.16615345136875717,779,277,S,1.0
X,ST10,0.2329379180153339,779,184,S,1.0
X,ST10,-0.1823307169933779,792,741,S,1.0
X,ST10,0.5120612360204263,902,811,S,1.0
X,ST10,0.9701029600558165,902,817,S,1.0
X,ST10,-0.5550485542682518,838,553,S,1.0
X,ST10,-0.19982148206437417,503,334,S,1.0
X,ST10,-0.030932058785517587,842,872,S,1.0
X,ST10,-0.08710362924682793,842,134,S,1.0
X,ST10,-0.07142104044208654,842,200,S,1.0
X,ST10,0.03773554119657642,842,267,S,1.0
X,ST10,0.27057520050125305,842,422,S,1.0
X,ST10,0.10093149334217008,842,676,S,1.0
X,ST10,-0.04507521691887076,692,204,S,1.0
X,ST10,-0.18977345436379703,639,679,S,1.0
X,ST10,-0.46912301826680364,639,625,S,1.0
X,ST10,-0.3025517045217556,639,587,S,1.0
X,ST10,-0.2874400435645348,639,24,S,1.0
X,ST10,0.37340926292499366,25,227,S,1.0
X,ST10,0.18064917919070766,25,43,S,1.0
X,ST10,0.39115269900736266,25,990,S,1.0
X,ST10,0.04546372959072062,25,511,S,1.0
X,ST10,-0.5116289933318222,25,718,S,1.0
X,ST10,-0.4328283946068796,703,283,S,1.0
X,ST10,0.39061919768987113,703,265,S,1.0
X,ST10,0.3853255007513777,703,180,S,1.0
X,ST10,0.40011775346621237,646,360,S,1.0
X,ST10,0.30707787071641834,646,141,S,1.0
X,ST10,-0.26162589645181994,487,370,S,1.0
X,ST10,0.5485758998664674,861,527,S,1.0
X,ST10,0.373565820527677,861,461,S,1.0
X,ST10,-0.170776683922659,227,565,S,1.0
X,ST10,-0.15587827509143573,227,193,S,1.0
X,ST10,-0.17278426100215827,227,43,S,1.0
X,ST10,-0.8734098433330519,227,718,S,1.0
X,ST10,-0.08551615243080964,275,306,S,1.0
X,ST10,-0.09991322883044157,275,670,S,1.0
X,ST10,-0.10693800141363748,275,501,S,1.0
X,ST10,-0.4897777505936241,851,638,S,1.0
X,ST10,-0.06166016021339399,872,134,S,1.0
X,ST10,-0.05357186857774693,872,200,S,1.0
X,ST10,0.058662346160293,553,641,S,1.0
X,ST10,-0.17207913083683438,676,200,S,1.0
X,ST10,-0.0657266612699584,676,267,S,1.0
X,ST10,0.17179079370322534,676,422,S,1.0
X,ST10,-0.20042463665336294,676,225,S,1.0
X,ST10,-0.16196213025301218,191,788,S,1.0
X,ST10,0.5045476575712114,450,247,S,1.0
X,ST10,-0.255404991071549,951,827,S,1.0
X,ST10,0.36316423915724627,855,787,S,1.0
X,ST10,0.21542937656145386,855,395,S,1.0
X,ST10,0.37411311666516384,855,203,S,1.0
X,ST10,0.2513809165216517,985,978,S,1.0
X,ST10,0.6370392468769406,985,845,S,1.0
X,ST10,0.326700006595469,106,280,S,1.0
X,ST10,0.07673652943895384,640,811,S,1.0
X,ST10,0.5582829122244393,640,817,S,1.0
X,ST10,0.33795025204413154,546,659,S,1.0
X,ST10,-0.19702198155660733,546,836,S,1.0
X,ST10,-0.24331820725014042,59,248,S,1.0
X,ST10,-0.15891487434486837,59,982,S,1.0
X,ST10,-0.8086874757720028,345,302,S,1.0
X,ST10,-0.5520826885986447,345,243,S,1.0
X,ST10,0.3142826506132561,228,811,S,1.0
X,ST10,0.8003369098840322,228,817,S,1.0
X,ST10,0.2633493010519808,228,562,S,1.0
X,ST10,0.04981158507717809,228,40,S,1.0
X,ST10,0.5044880386553273,417,585,S,1.0
X,ST10,-0.17945054233340524,721,901,S,1.0
X,ST10,-0.2375746618500742,721,165,S,1.0
X,ST10,0.193453436040176,790,995,S,1.0
X,ST10,-0.17487613813117198,930,856,S,1.0
X,ST10,0.003411785452890644,901,980,S,1.0
X,ST10,-0.06885627697387624,55,607,S,1.0
X,ST10,0.3427675483425646,55,187,S,1.0
X,ST10,-0.71037729631929,55,428,S,1.0
X,ST10,0.2906813376891373,593,524,S,1.0
X,ST10,-0.020874207924435437,293,828,S,1.0
X,ST10,0.10850115507918759,293,476,S,1.0
X,ST10,0.37970084452750735,293,308,S,1.0
X,ST10,0.27512725129383325,625,679,S,1.0
X,ST10,0.15990106877875204,625,587,S,1.0
X,ST10,0.2079897771802241,461,527,S,1.0
X,ST10,0.11319232381901093,461,198,S,1.0
X,ST10,0.4314509819449547,778,910,S,1.0
X,ST10,0.01931493438441264,565,193,S,1.0
X,ST10,0.6756772531040903,327,642,S,1.0
X,ST10,0.12019971667186977,788,347,S,1.0
X,ST10,0.008636735227652695,869,449,S,1.0
X,ST10,-0.14380191124109035,869,963,S,1.0
X,ST10,-0.1558466524175311,315,131,S,1.0
X,ST10,0.24002672313476933,315,444,S,1.0
X,ST10,-0.5283041982373131,184,358,S,1.0
X,ST10,-0.04620544110630436,184,277,S,1.0
X,ST10,-0.27310567743481035,922,282,S,1.0
X,ST10,-0.15632214917657003,621,828,S,1.0
X,ST10,-0.029502401589602448,621,476,S,1.0
X,ST10,-0.43252091236188056,621,114,S,1.0
X,ST10,0.4851411812947331,621,505,S,1.0
X,ST10,0.8749010473371792,621,468,S,1.0
X,ST10,0.21684055981531114,621,883,S,1.0
X,ST10,0.19771862665526305,621,784,S,1.0
X,ST10,0.2613224205719919,222,36,S,1.0
X,ST10,-0.2780671411179817,222,776,S,1.0
X,ST10,0.013377357697516752,776,181,S,1.0
X,ST10,-0.16181078631445198,247,277,S,1.0
X,ST10,-0.28822642160462303,247,443,S,1.0
X,ST10,-0.08842565878151412,266,472,S,1.0
X,ST10,0.1623656796852812,511,43,S,1.0
X,ST10,-0.5315691828989868,511,718,S,1.0
X,ST10,0.22523278657913712,2,694,S,1.0
X,ST10,-0.18793158117142514,2,217,S,1.0
X,ST10,-0.19454608349522476,2,937,S,1.0
X,ST10,0.060791580296979196,717,675,S,1.0
X,ST10,-0.21783620339703744,214,322,S,1.0
X,ST10,-0.3355570683289893,214,50,S,1.0
X,ST10,-0.30916825491963984,214,979,S,1.0
X,ST10,0.7993678285845016,248,559,S,1.0
X,ST10,0.12176864671699279,248,982,S,1.0
X,ST10,0.5472496558413467,704,75,S,1.0
X,ST10,0.3645421896340656,431,893,S,1.0
X,ST10,-0.6826802233861035,414,300,S,1.0
X,ST10,-0.20458219612200637,414,983,S,1.0
X,ST10,-0.11668275995335048,787,395,S,1.0
X,ST10,0.21609396172536482,377,288,S,1.0
X,ST10,-0.4687497903231833,277,358,S,1.0
X,ST10,-0.36793032765907924,422,134,S,1.0
X,ST10,-0.3350623819938401,422,200,S,1.0
X,ST10,-0.222702025334241,422,267,S,1.0
X,ST10,-0.3609964743027568,422,225,S,1.0
X,ST10,0.009472232095478431,501,306,S,1.0
X,ST10,0.03893904585024008,501,670,S,1.0
X,ST10,0.2126802303772808,501,596,S,1.0
X,ST10,0.5263954564252137,501,745,S,1.0
X,ST10,0.282910789565568,784,505,S,1.0
X,ST10,0.6738023169171612,784,468,S,1.0
X,ST10,-0.003102403370545825,784,883,S,1.0
X,ST10,-0.22997777045105575,507,559,S,1.0
X,ST10,-0.556951245905919,507,407,S,1.0
X,ST10,0.030377006910240912,134,200,S,1.0
X,ST10,0.1327197771403364,134,267,S,1.0
X,ST10,-0.6642021981344312,607,428,S,1.0
X,ST10,-0.3701617507409809,516,508,S,1.0
X,ST10,0.05721955488343749,516,694,S,1.0
X,ST10,0.3519491711828948,407,559,S,1.0
X,ST10,-0.27538123107375867,407,665,S,1.0
X,ST10,-0.34068348798085385,407,982,S,1.0
X,ST10,0.46154304845369215,300,983,S,1.0
X,ST10,-0.052991719823861944,300,54,S,1.0
X,ST10,-0.07591565073164079,672,983,S,1.0
X,ST10,-0.33422440396367936,905,114,S,1.0
X,ST10,0.009476310157777706,770,890,S,1.0
X,ST10,-0.9109752438203407,505,114,S,1.0
X,ST10,0.016532743525528942,670,306,S,1.0
X,ST10,0.1736847867230971,670,596,S,1.0
X,ST10,0.25761361483834844,710,506,S,1.0
X,ST10,0.25747949120720587,710,831,S,1.0
X,ST10,0.40313446509153594,653,970,S,1.0
X,ST10,-0.33030144739425943,653,198,S,1.0
X,ST10,0.2598131482677891,653,768,S,1.0
X,ST10,-0.18244465719628675,596,306,S,1.0
X,ST10,0.3187802834310827,596,745,S,1.0
X,ST10,-0.148552171654229,449,963,S,1.0
X,ST10,-0.0074461997994615834,937,217,S,1.0
X,ST10,0.06157461482973357,937,225,S,1.0
X,ST10,0.4301682133771151,508,694,S,1.0
X,ST10,-0.22643810817510754,99,452,S,1.0
X,ST10,-0.5449333667194549,559,739,S,1.0
X,ST10,-0.6277156397558696,559,665,S,1.0
X,ST10,-0.6846967752698045,559,982,S,1.0
X,ST10,-0.06066569798947879,675,970,S,1.0
X,ST10,-0.22517177442615813,675,768,S,1.0
X,ST10,-0.1495221697717072,970,768,S,1.0
X,ST10,0.09633222235504904,466,496,S,1.0
X,ST10,-0.18493541232913394,466,881,S,1.0
X,ST10,-0.1290693082658177,322,50,S,1.0
X,ST10,-0.01581290155685943,203,468,S,1.0
X,ST10,-0.2666137744765845,243,302,S,1.0
X,ST10,0.13254545039653826,243,686,S,1.0
X,ST10,-0.33771761297956193,953,627,S,1.0
X,ST10,-0.6809662032363969,410,302,S,1.0
X,ST10,-0.03506003546922441,410,432,S,1.0
X,ST10,-0.2612427380630117,410,686,S,1.0
X,ST10,0.28364812327693634,881,496,S,1.0
X,ST10,-0.04936031977220073,171,729,S,1.0
X,ST10,-0.21266628489691186,171,426,S,1.0
X,ST10,0.37316247694348986,171,734,S,1.0
X,ST10,0.48119729946843476,306,745,S,1.0
X,ST10,0.20391040733399257,678,459,S,1.0
X,ST10,0.47176796990578845,811,817,S,1.0
X,ST10,0.32767300971059204,729,376,S,1.0
X,ST10,-0.005735572208374421,506,831,S,1.0
X,ST10,0.099848043367413,173,734,S,1.0
X,ST10,0.12790835080611496,828,476,S,1.0
X,ST10,-0.27204588473926833,828,114,S,1.0
X,ST10,1.0222484110042678,828,468,S,1.0
X,ST10,-0.8310656504970948,265,283,S,1.0
X,ST10,0.003642807390098292,265,180,S,1.0
X,ST10,0.5828716631132326,997,308,S,1.0
X,ST10,0.26757748799919934,997,824,S,1.0
X,ST10,0.22783083274977806,997,802,S,1.0
X,ST10,-0.39826413240387215,845,978,S,1.0
X,ST10,-0.26337614022998607,739,888,S,1.0
X,ST10,0.0852065136991515,587,679,S,1.0
X,ST10,0.16492401170655863,193,990,S,1.0
X,ST10,-0.59368549878403,734,426,S,1.0
X,ST10,-0.2553113791975273,694,267,S,1.0
X,ST10,-0.4286531087804207,694,217,S,1.0
X,ST10,-0.13422205877882826,716,873,S,1.0
X,ST10,0.6242867174641384,302,432,S,1.0
X,ST10,0.3999810133897619,302,686,S,1.0
X,ST10,-0.21664451647093716,562,40,S,1.0
X,ST10,-0.6515580692717188,562,165,S,1.0
X,ST10,0.5040289747472465,982,802,S,1.0
X,ST10,-1.291856517284512,468,114,S,1.0
X,ST10,-0.67135390260919,468,883,S,1.0
X,ST10,-0.10719212574204613,745,686,S,1.0
X,ST10,-0.23324834264923094,923,267,S,1.0
X,ST10,-0.06274422564422376,824,802,S,1.0
X,ST10,-0.6108914117897758,715,531,S,1.0
X,ST10,-0.11062356779724283,180,284,S,1.0
X,ST10,-0.22594522201405404,432,686,S,1.0
X,ST10,0.14152970045120017,288,984,S,1.0
X,ST10,0.42558986389934567,531,588,S,1.0
X,ST10,0.6910118546987615,718,43,S,1.0
X,ST10,-0.41130176256861484,476,114,S,1.0
X,ST10,-0.004194894326549849,261,980,S,1.0
X,ST10,0.3181246143909491,261,588,S,1.0
X,ST10,-0.3312268618726269,588,980,S,1.0
X,ST11,0.01620904270672057,203,79,P,1.0
X,ST11,-0.2550131269465183,203,192,P,1.0
X,ST11,-0.3588443422875067,203,150,P,1.0
X,ST11,0.09970348925396191,203,468,P,1.0
X,ST11,-0.08840053223015013,203,151,P,1.0
X,ST11,-0.023406986683050274,942,199,P,1.0
X,ST11,-0.2641816229867089,942,956,P,1.0
X,ST11,0.44644576414363163,335,562,P,1.0
X,ST11,0.009759227016394863,335,901,P,1.0
X,ST11,-0.04803782559969502,335,146,P,1.0
X,ST11,0.5301292291322768,335,925,P,1.0
X,ST11,0.015441282425424864,335,514,P,1.0
X,ST11,0.3537575463038774,335,957,P,1.0
X,ST11,0.31994245166808927,335,154,P,1.0
X,ST11,0.10152696558216022,335,111,P,1.0
X,ST11,0.1443053644978856,335,958,P,1.0
X,ST11,0.24568501463871725,335,730,P,1.0
X,ST11,0.03611829234293222,335,165,P,1.0
X,ST11,0.04224123265150628,335,493,P,1.0
X,ST11,0.24860064237387497,238,552,P,1.0
X,ST11,-0.08459681259310733,238,548,P,1.0
X,ST11,-0.10386891351373859,459,884,P,1.0
X,ST11,-0.2140946912132868,459,678,P,1.0
X,ST11,0.11227216828455845,459,19,P,1.0
X,ST11,-0.14318598585863218,634,336,P,1.0
X,ST11,-0.13266714124803045,634,884,P,1.0
X,ST11,0.1298186986014034,634,500,P,1.0
X,ST11,-0.3033473589894441,551,481,P,1.0
X,ST11,-0.09846859234124297,551,854,P,1.0
X,ST11,-0.05234664165286315,551,948,P,1.0
X,ST11,-0.11593254651228206,551,859,P,1.0
X,ST11,-0.2161887091339776,551,796,P,1.0
X,ST11,0.3124099401033295,551,674,P,1.0
X,ST11,0.4204635066779972,701,376,P,1.0
X,ST11,0.021075264887789713,701,729,P,1.0
X,ST11,0.28837410631425,89,159,P,1.0
X,ST11,-0.30744145359226843,89,669,P,1.0
X,ST11,0.3235868535344288,89,757,P,1.0
X,ST11,-0.06714278217598288,89,761,P,1.0
X,ST11,0.39308316817628236,89,264,P,1.0
X,ST11,-0.08993206380393041,992,673,P,1.0
X,ST11,0.33192414333331677,276,952,P,1.0
X,ST11,-0.3719958611529252,276,514,P,1.0
X,ST11,-0.0034700919634035737,276,957,P,1.0
X,ST11,-0.26518269655241583,276,111,P,1.0
X,ST11,-0.23631652562029912,276,958,P,1.0
X,ST11,0.13327469048032092,276,295,P,1.0
X,ST11,-0.31341096226501475,276,165,P,1.0
X,ST11,-0.050044912367546074,276,550,P,1.0
X,ST11,-0.026314044780434215,276,188,P,1.0
X,ST11,-0.2259029302438628,276,319,P,1.0
X,ST11,0.22186969420361244,276,218,P,1.0
X,ST11,-0.12088143524705355,276,993,P,1.0
X,ST11,-0.4676876823115711,276,248,P,1.0
X,ST11,-0.1995182683964851,276,801,P,1.0
X,ST11,-0.3365531209786447,276,493,P,1.0
X,ST11,-0.20266959142449303,315,131,P,1.0
X,ST11,0.15838868339292572,315,120,P,1.0
X,ST11,0.35619418678150816,346,656,P,1.0
X,ST11,-0.31557650143277444,346,332,P,1.0
X,ST11,-0.261478890321547,346,875,P,1.0
X,ST11,-0.3052974615318839,346,389,P,1.0
X,ST11,-0.24786401598784075,346,150,P,1.0
X,ST11,-0.8694026613059725,346,114,P,1.0
X,ST11,-0.1555849395829603,346,505,P,1.0
X,ST11,-0.07122654223654747,346,917,P,1.0
X,ST11,0.15029756332854516,666,518,P,1.0
X,ST11,0.381375604079015,293,952,P,1.0
X,ST11,0.12580207946091718,293,246,P,1.0
X,ST11,0.22430466225125278,293,307,P,1.0
X,ST11,-0.04009563401982083,293,828,P,1.0
X,ST11,-0.1898645643274255,293,177,P,1.0
X,ST11,0.40734765241981985,293,850,P,1.0
X,ST11,0.15617770986224627,293,295,P,1.0
X,ST11,-0.11120850675350916,293,993,P,1.0
X,ST11,-0.15580293893174732,293,73,P,1.0
X,ST11,0.1549738285842357,293,297,P,1.0
X,ST11,0.27266921231622554,710,506,P,1.0
X,ST11,0.23673701180214524,710,324,P,1.0
X,ST11,0.18263981067547994,710,831,P,1.0
X,ST11,-0.08690701481753609,710,652,P,1.0
X,ST11,0.041659529903476,941,159,P,1.0
X,ST11,-0.5663815203477771,941,669,P,1.0
X,ST11,-0.12165358781941843,941,385,P,1.0
X,ST11,0.06996318962347975,941,757,P,1.0
X,ST11,-0.6824587765256271,324,871,P,1.0
X,ST11,-0.314465624892944,324,554,P,1.0
X,ST11,-0.06558750839119054,324,832,P,1.0
X,ST11,0.24611471301784246,324,254,P,1.0
X,ST11,0.04336482796196881,324,506,P,1.0
X,ST11,-0.027796256946425055,324,831,P,1.0
X,ST11,-0.3163519968640343,324,652,P,1.0
X,ST11,0.14893354278785922,288,320,P,1.0
X,ST11,0.3181856477584858,288,61,P,1.0
X,ST11,-0.044090912859393164,288,804,P,1.0
X,ST11,0.2105394746788858,94,100,P,1.0
X,ST11,-0.2979376636865357,94,981,P,1.0
X,ST11,-0.2923425313999181,94,988,P,1.0
X,ST11,0.05089728482414112,54,300,P,1.0
X,ST11,0.8048334613298604,54,296,P,1.0
X,ST11,-0.02614890280986888,558,301,P,1.0
X,ST11,0.051322720533619796,495,617,P,1.0
X,ST11,-0.5141542743672253,495,428,P,1.0
X,ST11,0.02460953135465537,495,279,P,1.0
X,ST11,0.008789406889763412,495,55,P,1.0
X,ST11,-0.007979800309951431,495,607,P,1.0
X,ST11,0.15669315524213323,225,913,P,1.0
X,ST11,0.39072435207886563,225,795,P,1.0
X,ST11,0.17811080690673728,225,937,P,1.0
X,ST11,0.16032842861510596,225,676,P,1.0
X,ST11,0.42593705474235966,225,229,P,1.0
X,ST11,0.32240764233968366,225,422,P,1.0
X,ST11,0.06774470973726045,607,617,P,1.0
X,ST11,-0.5072958544306069,607,428,P,1.0
X,ST11,-0.004688154281840658,607,55,P,1.0
X,ST11,0.27098340854744246,635,307,P,1.0
X,ST11,-0.028913663098908457,635,230,P,1.0
X,ST11,0.1395696502228913,635,927,P,1.0
X,ST11,0.539423709054075,58,991,P,1.0
X,ST11,0.2500968754651826,481,948,P,1.0
X,ST11,0.17815072914078267,481,859,P,1.0
X,ST11,0.08326614685264395,481,796,P,1.0
X,ST11,0.6093264818472445,481,674,P,1.0
X,ST11,0.16377666828853113,481,167,P,1.0
X,ST11,0.8237439068436865,481,362,P,1.0
X,ST11,0.6367535068469147,481,694,P,1.0
X,ST11,0.0802032937299325,481,800,P,1.0
X,ST11,-0.5796639518872934,568,526,P,1.0
X,ST11,-0.06216096799711988,568,532,P,1.0
X,ST11,-0.3950634644081266,568,461,P,1.0
X,ST11,0.1500692109382085,43,552,P,1.0
